Datetime,Transaction_ID,Television,Dryer,Oven,Refrigerator,Microwave,Line Voltage,Voltage,Apparent Power,Energy Consumption (kWh),Month,Day of the Week,Hour of the Day,Offloading Decision
6/14/2021 20:47,18181,1,1,1,0,0,232,232,1799,75.96179739,June,Monday,20,Local
10/8/2021 21:07,22154,1,0,1,1,0,232,232,1983,53.76891589,October,Friday,21,Local
5/23/2021 19:41,17426,0,0,0,1,1,229,226,1545,11.32550178,May,Sunday,19,Local
3/8/2023 7:54,39806,1,1,1,1,0,238,233,1691,58.96664112,March,Wednesday,7,Local
3/30/2022 19:21,28076,1,1,1,0,0,234,229,1613,26.66008142,March,Wednesday,19,Local
12/15/2022 9:35,36966,1,1,1,1,1,222,220,1970,46.01557334,December,Thursday,9,Local
11/6/2021 0:01,23117,1,0,1,0,1,239,239,1799,88.25943603,November,Saturday,0,Local
5/10/2022 21:23,29483,0,0,1,1,1,232,226,1639,12.68352948,May,Tuesday,21,Local
10/21/2020 4:42,10076,0,1,0,0,1,233,224,1717,72.40577917,October,Wednesday,4,Local
11/6/2022 4:23,35623,0,1,1,0,1,235,230,1643,49.62094683,November,Sunday,4,Local
9/12/2021 4:35,21240,0,0,1,0,0,232,228,1601,19.0042551,September,Sunday,4,Local
9/19/2023 7:56,46484,0,0,0,1,1,224,215,1827,44.33977653,September,Tuesday,7,Local
8/22/2020 8:43,8027,1,1,1,1,0,236,228,1833,98.78179483,August,Saturday,8,Local
6/1/2023 19:11,42733,1,1,0,1,0,220,217,1790,70.12039343,June,Thursday,19,Local
5/3/2022 3:40,29218,1,0,1,1,0,223,215,1591,55.26288668,May,Tuesday,3,Local
7/18/2020 23:52,6850,0,1,1,1,0,222,221,1846,93.4475105,July,Saturday,23,Local
2/26/2020 9:16,1932,1,1,0,1,1,220,219,1768,37.00919148,February,Wednesday,9,Local
1/13/2023 23:30,37979,1,1,1,0,0,223,214,1744,10.24060427,January,Friday,23,Local
5/2/2021 3:40,16684,1,1,1,0,1,220,220,1548,81.73950812,May,Sunday,3,Local
3/16/2022 4:14,27575,1,1,1,0,0,227,225,1866,47.19297831,March,Wednesday,4,Local
1/29/2021 10:35,13509,1,1,0,0,0,225,220,1712,89.48581792,January,Friday,10,Local
6/29/2023 3:50,43670,0,0,1,1,0,237,232,1720,55.71741302,June,Thursday,3,Local
6/20/2022 5:55,30865,0,1,0,1,1,237,228,1752,32.57672319,June,Monday,5,Local
5/3/2022 14:11,29233,1,0,0,0,0,227,221,1956,27.99174482,May,Tuesday,14,Local
6/19/2023 6:58,43332,0,1,0,1,1,220,216,1654,40.23747435,June,Monday,6,Local
11/7/2020 1:04,10653,1,0,1,0,0,238,234,1781,52.55690782,November,Saturday,1,Local
5/14/2022 14:24,29610,1,1,1,0,1,230,229,1669,45.10706498,May,Saturday,14,Local
1/15/2023 19:39,38042,1,1,0,1,1,239,238,1865,82.87822148,January,Sunday,19,Local
10/12/2020 9:45,9775,0,0,1,1,1,226,220,1735,34.3782904,October,Monday,9,Local
10/27/2020 10:40,10290,0,0,0,0,1,237,232,1810,81.35363404,October,Tuesday,10,Local
10/5/2023 23:24,47054,1,1,1,1,1,225,218,1860,39.99878804,October,Thursday,23,Local
8/12/2023 1:52,45174,0,0,1,1,0,226,221,1502,35.8457973,August,Saturday,1,Local
2/16/2021 19:24,14138,1,1,1,1,1,223,219,1577,61.48211757,February,Tuesday,19,Local
5/18/2023 22:59,42259,0,1,0,0,1,237,231,1899,65.44600995,May,Thursday,22,Local
1/6/2020 11:45,189,1,0,0,1,1,238,229,1765,82.35512956,January,Monday,11,Local
8/8/2020 6:14,7544,1,0,0,0,0,220,214,1697,14.54861516,August,Saturday,6,Local
11/21/2022 12:19,36148,0,0,0,0,0,238,233,1780,92.44674159,November,Monday,12,Local
9/17/2023 1:58,46407,0,0,0,0,1,224,215,1798,81.25106081,September,Sunday,1,Local
2/16/2021 16:36,14134,1,0,0,1,0,232,231,1555,71.92745602,February,Tuesday,16,Local
9/10/2022 3:00,33669,1,1,1,1,0,233,231,1546,30.22097379,September,Saturday,3,Local
5/19/2023 20:43,42290,0,0,0,0,1,237,230,1981,55.2101016,May,Friday,20,Local
7/28/2020 13:44,7178,0,0,1,1,0,237,231,1897,67.87090573,July,Tuesday,13,Local
2/20/2023 19:04,39274,0,1,1,1,1,238,233,1810,15.14312397,February,Monday,19,Local
10/30/2023 21:11,47907,0,0,1,0,0,221,220,1824,31.33461853,October,Monday,21,Local
9/5/2022 12:58,33512,0,1,1,1,1,221,218,1576,68.80790998,September,Monday,12,Local
11/13/2023 8:58,48369,1,0,1,1,0,239,238,1858,52.30393991,November,Monday,8,Local
5/28/2021 6:12,17578,1,0,0,0,1,227,222,1886,33.18966148,May,Friday,6,Local
4/30/2022 14:42,29131,0,1,0,0,0,234,234,1689,81.36823146,April,Saturday,14,Local
12/16/2021 7:50,24498,0,1,0,1,0,236,229,1628,48.09616256,December,Thursday,7,Local
1/25/2022 16:21,25880,0,1,0,0,0,238,238,1602,62.77296609,January,Tuesday,16,Local
9/5/2023 13:51,46013,1,1,1,0,1,235,234,1607,37.01023864,September,Tuesday,13,Local
5/7/2023 20:41,41879,0,1,0,0,1,221,218,1850,52.89630477,May,Sunday,20,Local
1/27/2021 15:50,13448,1,1,0,0,1,235,227,1710,30.81071292,January,Wednesday,15,Local
6/11/2022 16:35,30572,0,0,0,1,1,231,229,1507,62.94800801,June,Saturday,16,Local
1/29/2022 22:41,26026,1,0,1,0,0,220,217,1692,21.85939158,January,Saturday,22,Local
11/30/2023 2:32,48942,0,1,0,0,0,229,228,1588,20.411987,November,Thursday,2,Local
6/9/2022 14:07,30500,1,0,1,1,0,237,235,1999,75.74831472,June,Thursday,14,Local
1/15/2021 0:23,13015,1,0,1,1,0,225,221,1917,74.86548368,January,Friday,0,Local
7/2/2022 15:04,31289,1,0,0,0,0,232,230,1639,41.93692753,July,Saturday,15,Local
4/4/2021 4:18,15726,1,1,1,0,0,239,231,1536,75.89843817,April,Sunday,4,Local
7/18/2020 16:52,6840,1,0,0,1,1,227,222,1698,63.59429631,July,Saturday,16,Local
10/24/2020 17:29,10197,1,0,1,1,1,231,228,1831,76.27250469,October,Saturday,17,Local
2/6/2023 5:21,38775,0,0,0,0,1,227,225,1699,77.57309161,February,Monday,5,Local
9/8/2021 12:17,21114,0,1,1,0,1,231,228,1735,11.69045142,September,Wednesday,12,Local
8/2/2020 17:47,7355,0,1,1,1,1,232,227,1661,59.23860795,August,Sunday,17,Local
1/17/2023 11:36,38099,0,0,1,0,1,224,221,1852,27.89487296,January,Tuesday,11,Local
7/17/2021 13:00,19300,1,0,1,1,0,233,230,1506,72.94836587,July,Saturday,13,Local
5/11/2020 7:33,4498,1,0,0,0,1,239,236,1714,52.87628517,May,Monday,7,Local
5/28/2023 7:15,42579,1,0,0,1,0,239,237,1557,37.49895162,May,Sunday,7,Local
12/14/2020 15:43,11941,1,1,0,0,0,236,232,1628,11.7551812,December,Monday,15,Local
6/11/2022 8:10,30560,1,0,1,0,1,231,222,1649,63.6912574,June,Saturday,8,Local
10/2/2021 8:51,21931,1,1,1,0,0,232,228,1927,53.47203277,October,Saturday,8,Local
11/14/2023 11:36,48407,0,0,1,0,1,225,218,1767,66.25875309,November,Tuesday,11,Local
5/23/2023 1:48,42400,1,1,1,1,0,231,224,1815,31.6375355,May,Tuesday,1,Local
4/9/2022 23:56,28425,0,1,0,0,0,233,226,1869,25.93190339,April,Saturday,23,Local
7/18/2022 2:30,31819,0,0,0,1,1,231,222,1625,34.77147079,July,Monday,2,Local
1/15/2023 5:38,38022,1,0,1,0,0,224,221,1967,19.54008439,January,Sunday,5,Local
9/14/2020 18:47,8829,0,0,1,1,1,225,224,1582,10.93768136,September,Monday,18,Local
5/12/2023 22:37,42053,0,1,0,0,1,222,221,1963,76.00516532,May,Friday,22,Local
11/14/2022 6:31,35900,0,1,1,0,0,233,227,1621,73.45907252,November,Monday,6,Local
3/25/2020 0:56,2879,0,0,0,1,0,220,218,1982,31.17403168,March,Wednesday,0,Local
4/11/2023 8:21,40971,0,1,1,1,0,231,225,1971,64.53032955,April,Tuesday,8,Local
8/15/2023 6:15,45283,0,0,1,0,0,222,214,1698,97.62535711,August,Tuesday,6,Local
8/6/2023 19:01,44993,0,1,1,1,0,236,234,1521,46.18112426,August,Sunday,19,Local
7/23/2021 5:40,19495,0,0,0,0,1,225,218,1531,13.69770959,July,Friday,5,Local
10/30/2023 11:23,47893,0,1,1,1,0,230,227,1975,94.17990979,October,Monday,11,Local
1/1/2021 0:42,12536,1,0,1,0,1,221,217,1898,96.96353544,January,Friday,0,Local
1/10/2023 16:19,37866,1,0,1,0,1,224,216,1903,82.17123762,January,Tuesday,16,Local
1/14/2021 4:46,12987,0,0,1,0,1,238,238,1514,52.19296035,January,Thursday,4,Local
3/4/2022 18:55,27185,0,0,1,1,1,238,235,1694,80.8359229,March,Friday,18,Local
6/23/2020 23:58,5994,1,0,0,1,0,225,224,1805,99.45592393,June,Tuesday,23,Local
12/31/2022 8:14,37512,0,0,0,1,1,227,219,1785,36.49709739,December,Saturday,8,Local
2/3/2020 6:13,1140,1,1,0,0,1,223,223,1976,41.87406565,February,Monday,6,Local
3/15/2022 6:31,27544,1,1,0,1,1,230,226,1659,43.79949458,March,Tuesday,6,Local
3/1/2020 21:53,2087,1,0,1,1,0,222,218,1542,21.13821334,March,Sunday,21,Local
7/11/2023 8:47,44088,1,1,1,0,0,228,226,1751,83.83033293,July,Tuesday,8,Local
8/20/2022 20:38,32975,1,0,1,0,0,221,216,1859,95.57300743,August,Saturday,20,Local
8/3/2023 22:20,44895,0,0,1,1,1,227,218,1893,10.44808925,August,Thursday,22,Local
11/24/2022 12:30,36251,0,0,1,0,1,230,228,1678,11.19018089,November,Thursday,12,Local
3/21/2021 9:30,15254,1,0,0,1,1,228,223,1605,97.57241729,March,Sunday,9,Local
12/20/2022 8:01,37135,0,1,1,0,0,237,235,1562,28.02541747,December,Tuesday,8,Local
10/17/2021 13:16,22451,0,1,1,1,0,233,230,1724,94.0688299,October,Sunday,13,Local
4/21/2022 22:34,28834,0,0,1,0,0,221,219,1999,12.69242014,April,Thursday,22,Local
7/28/2023 2:21,44661,0,0,1,0,0,228,228,1799,75.41187492,July,Friday,2,Local
5/4/2020 3:51,4253,1,1,1,0,1,233,230,1776,39.05857536,May,Monday,3,Local
11/13/2021 8:37,23369,1,0,0,0,0,229,221,1832,77.25517335,November,Saturday,8,Local
4/14/2020 18:31,3589,0,1,1,1,0,221,221,1763,17.03060499,April,Tuesday,18,Local
4/14/2023 14:50,41083,1,0,1,0,0,228,223,1619,60.14575655,April,Friday,14,Local
9/17/2023 14:35,46425,1,0,1,1,1,222,214,1891,11.26515018,September,Sunday,14,Local
1/27/2022 16:43,25949,1,1,1,0,0,225,216,1926,64.90710769,January,Thursday,16,Local
4/6/2023 20:25,40817,0,1,0,0,0,225,224,1995,43.68279406,April,Thursday,20,Local
12/26/2020 7:20,12340,1,0,0,0,1,223,223,1803,62.60170748,December,Saturday,7,Local
1/26/2023 20:34,38420,1,0,1,1,0,220,217,1944,92.74076739,January,Thursday,20,Local
3/1/2023 22:25,39587,1,1,0,1,0,237,236,1639,45.42922541,March,Wednesday,22,Local
9/3/2022 4:54,33432,0,0,0,1,1,229,228,1622,30.55679203,September,Saturday,4,Local
9/12/2022 20:52,33763,0,1,1,1,1,227,225,1611,63.25363973,September,Monday,20,Local
4/24/2021 23:16,16438,1,1,1,0,1,227,226,1915,86.32485597,April,Saturday,23,Local
6/28/2021 3:40,18636,0,0,1,1,1,238,236,1891,49.14693081,June,Monday,3,Local
7/14/2021 6:31,19188,1,0,1,0,1,231,229,1718,12.94847055,July,Wednesday,6,Local
2/16/2020 10:17,1591,1,1,0,1,1,223,219,1621,60.1542265,February,Sunday,10,Local
4/24/2023 15:55,41427,0,1,1,0,1,227,225,1793,84.80249781,April,Monday,15,Local
2/8/2022 23:03,26369,1,1,1,1,1,226,217,1510,76.31180814,February,Tuesday,23,Local
4/16/2023 19:24,41158,0,1,1,1,1,226,217,1561,72.0244114,April,Sunday,19,Local
8/17/2021 22:23,20375,0,0,1,1,1,232,223,1573,90.84732721,August,Tuesday,22,Local
10/31/2020 17:41,10437,0,0,1,0,0,228,225,1945,99.72127859,October,Saturday,17,Local
11/14/2021 12:39,23409,0,1,0,0,0,235,231,1574,89.56063298,November,Sunday,12,Local
10/6/2020 17:47,9581,1,1,1,0,0,227,224,1608,39.51390011,October,Tuesday,17,Local
8/24/2023 22:13,45614,1,1,1,1,1,238,230,1844,65.47921844,August,Thursday,22,Local
6/3/2020 12:42,5293,1,0,0,0,0,223,217,1860,18.59299741,June,Wednesday,12,Local
1/6/2023 13:30,37725,1,0,0,1,0,235,229,1507,75.32638727,January,Friday,13,Local
7/25/2020 8:39,7068,0,1,1,0,0,236,227,1786,84.4016499,July,Saturday,8,Local
12/11/2020 12:01,11833,1,0,0,1,1,234,225,1616,97.73114222,December,Friday,12,Local
6/13/2021 10:27,18132,1,0,0,1,0,227,223,1736,19.52037093,June,Sunday,10,Local
9/17/2020 12:39,8923,0,0,0,1,1,220,212,1859,43.17956324,September,Thursday,12,Local
6/9/2020 22:53,5513,1,0,0,1,0,220,212,1576,40.63598766,June,Tuesday,22,Local
10/16/2022 12:55,34916,1,1,1,0,1,237,234,1669,83.81386227,October,Sunday,12,Local
8/20/2020 22:23,7978,1,1,0,0,1,236,232,1719,60.1948345,August,Thursday,22,Local
1/28/2023 6:54,38469,0,1,1,1,1,224,215,1910,47.19251042,January,Saturday,6,Local
1/5/2020 13:19,157,1,1,1,0,1,239,236,1859,47.82582322,January,Sunday,13,Local
3/20/2020 8:06,2718,1,0,0,0,0,224,223,1568,56.36883929,March,Friday,8,Local
3/3/2022 8:35,27136,1,0,0,0,1,222,213,1612,29.08341909,March,Thursday,8,Local
5/19/2023 8:06,42272,1,1,0,0,0,232,232,1595,48.27487813,May,Friday,8,Local
5/28/2022 4:16,30075,0,0,1,1,1,238,236,1878,44.54192883,May,Saturday,4,Local
12/26/2020 3:50,12335,1,0,1,1,1,221,217,1528,63.23462438,December,Saturday,3,Local
2/15/2022 11:20,26592,1,1,0,1,1,230,224,1555,34.15335091,February,Tuesday,11,Local
11/24/2022 4:05,36239,0,1,1,0,1,237,233,1675,53.84255785,November,Thursday,4,Local
10/20/2022 12:13,35052,0,0,1,1,0,231,225,1589,49.21992896,October,Thursday,12,Local
9/3/2023 5:05,45932,0,1,0,1,0,236,236,1849,91.75742127,September,Sunday,5,Local
3/16/2020 11:36,2586,0,1,1,0,1,221,212,1885,87.12508123,March,Monday,11,Local
1/11/2022 14:34,25398,1,1,0,0,0,225,222,1830,65.83525033,January,Tuesday,14,Remote
10/25/2023 14:20,47726,0,1,0,0,1,238,235,1697,10.16558733,October,Wednesday,14,Remote
6/7/2021 13:35,17931,0,0,0,1,1,224,217,1749,28.12876054,June,Monday,13,Remote
8/17/2020 1:53,7846,1,0,0,0,1,234,225,1867,22.9723408,August,Monday,1,Remote
10/21/2023 16:26,47592,0,0,0,1,1,233,232,1751,60.9268506,October,Saturday,16,Remote
9/6/2023 6:40,46037,1,0,0,1,1,223,223,1656,34.38748826,September,Wednesday,6,Remote
7/21/2020 6:32,6928,1,0,1,1,0,239,239,1995,50.11964185,July,Tuesday,6,Remote
2/22/2021 3:39,14321,1,1,1,0,1,238,237,1694,36.44916514,February,Monday,3,Remote
7/17/2020 19:08,6809,0,0,0,0,0,231,222,1688,84.35318642,July,Friday,19,Remote
8/29/2022 14:11,33274,0,0,0,1,1,228,222,1757,52.87774756,August,Monday,14,Remote
2/13/2021 18:31,14034,0,1,1,1,1,224,216,1854,45.23632095,February,Saturday,18,Remote
1/26/2021 2:00,13394,1,0,0,1,0,223,223,1518,78.19958118,January,Tuesday,2,Remote
6/22/2023 4:21,43431,1,0,0,0,0,227,219,1966,62.56053981,June,Thursday,4,Remote
7/11/2021 6:20,19085,0,0,1,0,0,235,228,1574,45.31539104,July,Sunday,6,Remote
11/14/2023 2:29,48394,0,1,1,1,1,230,222,1723,18.35265354,November,Tuesday,2,Remote
6/12/2021 3:37,18088,0,1,0,1,0,230,222,1569,30.61510738,June,Saturday,3,Remote
2/20/2021 22:13,14279,1,0,0,1,0,224,221,1633,24.26830458,February,Saturday,22,Remote
12/6/2021 6:45,24154,0,0,0,0,0,239,231,1896,67.14173517,December,Monday,6,Remote
10/19/2020 15:33,10023,0,1,0,1,1,221,220,1813,37.56319785,October,Monday,15,Remote
10/3/2022 6:45,34462,0,1,0,1,0,232,232,1522,81.91716348,October,Monday,6,Remote
10/2/2023 20:24,46947,0,0,1,0,0,239,230,1517,51.67681458,October,Monday,20,Remote
11/11/2020 13:41,10808,1,1,0,0,1,228,224,1852,34.2028045,November,Wednesday,13,Remote
3/20/2021 17:23,15231,0,1,1,1,1,238,232,1934,53.19987464,March,Saturday,17,Remote
2/19/2022 21:52,26744,0,1,1,0,0,228,226,1883,69.33326912,February,Saturday,21,Remote
5/15/2023 8:47,42136,1,1,1,1,0,229,222,1949,88.5171745,May,Monday,8,Remote
2/16/2022 13:58,26630,0,0,0,0,1,239,237,1589,76.54267163,February,Wednesday,13,Remote
9/22/2022 3:44,34081,1,0,0,1,0,234,233,1732,41.20381267,September,Thursday,3,Remote
8/15/2023 20:58,45304,1,0,0,0,1,230,229,1886,87.65275263,August,Tuesday,20,Remote
9/2/2023 19:16,45918,0,0,0,1,1,238,235,1697,28.13423964,September,Saturday,19,Remote
3/21/2023 18:58,40267,0,1,0,0,1,222,218,1868,82.81939619,March,Tuesday,18,Remote
1/23/2022 14:36,25809,0,1,1,1,0,228,224,1592,88.06083969,January,Sunday,14,Remote
11/11/2020 11:35,10805,0,0,0,1,1,227,219,1870,40.67366394,November,Wednesday,11,Remote
9/7/2021 8:57,21075,1,1,1,0,0,223,214,1901,60.11729414,September,Tuesday,8,Remote
11/7/2022 17:32,35676,0,1,0,1,0,239,237,1501,87.55112648,November,Monday,17,Remote
4/25/2021 13:17,16458,1,0,0,1,1,235,234,1518,56.92345043,April,Sunday,13,Remote
3/6/2020 1:24,2229,1,0,0,0,1,235,233,1882,24.13382575,March,Friday,1,Remote
8/9/2022 16:13,32592,0,0,0,1,1,228,219,1631,23.39593229,August,Tuesday,16,Remote
8/9/2022 10:37,32584,0,0,0,1,1,229,229,1790,72.81427267,August,Tuesday,10,Remote
1/28/2023 16:43,38483,1,0,0,0,1,233,227,1815,96.88556795,January,Saturday,16,Remote
4/15/2023 4:51,41103,0,1,1,0,1,238,238,1907,11.74124279,April,Saturday,4,Remote
5/30/2020 7:05,5148,1,1,0,0,0,239,231,1813,46.91192959,May,Saturday,7,Remote
8/30/2022 2:47,33292,0,1,1,1,1,221,216,1602,58.35822448,August,Tuesday,2,Remote
9/29/2023 10:25,46830,1,0,0,1,1,233,230,1700,19.69766587,September,Friday,10,Remote
10/27/2023 18:12,47800,1,0,1,1,0,222,214,1923,23.30454711,October,Friday,18,Remote
6/3/2021 5:52,17783,0,0,0,0,1,237,233,1714,34.36186971,June,Thursday,5,Remote
12/24/2020 1:22,12263,0,0,1,1,1,231,224,1920,29.52198981,December,Thursday,1,Remote
9/2/2021 9:48,20905,0,1,0,0,1,228,219,1852,90.58772612,September,Thursday,9,Remote
4/5/2022 4:18,28260,0,0,0,1,1,230,230,1958,19.81935204,April,Tuesday,4,Remote
8/18/2022 2:45,32881,1,0,1,1,1,228,227,1550,68.00890689,August,Thursday,2,Remote
3/19/2021 13:21,15191,0,1,1,0,1,225,218,1809,50.6366264,March,Friday,13,Remote
2/18/2022 1:43,26681,0,0,1,1,0,227,222,1908,50.42836243,February,Friday,1,Remote
6/26/2023 18:22,43588,1,1,1,1,0,238,236,1802,58.45949507,June,Monday,18,Remote
5/8/2020 17:53,4410,1,0,0,0,1,235,228,1724,79.25941178,May,Friday,17,Remote
11/23/2021 8:18,23711,0,0,1,1,1,237,228,1752,72.05732787,November,Tuesday,8,Remote
5/26/2023 20:55,42530,0,0,0,1,0,232,224,1878,77.9862153,May,Friday,20,Remote
9/16/2023 0:02,46370,1,1,0,0,0,239,230,1875,43.14988284,September,Saturday,0,Remote
9/26/2021 7:46,21724,1,1,0,0,0,220,220,1792,62.93417606,September,Sunday,7,Remote
11/23/2023 5:50,48707,1,0,1,1,0,234,231,1676,40.81912376,November,Thursday,5,Remote
2/27/2020 2:05,1956,1,0,1,1,1,225,217,1890,42.73122848,February,Thursday,2,Remote
6/16/2023 17:18,43244,1,0,1,1,1,233,233,1876,38.92447795,June,Friday,17,Remote
10/10/2022 10:27,34707,1,0,0,1,0,236,227,1732,42.3163947,October,Monday,10,Remote
7/6/2023 11:45,43921,0,0,1,0,0,227,221,1513,85.81743769,July,Thursday,11,Remote
2/5/2023 16:02,38756,0,0,0,1,1,230,227,1667,79.02208735,February,Sunday,16,Remote
11/4/2023 1:24,48050,1,0,1,0,0,234,233,1503,89.72915421,November,Saturday,1,Remote
11/26/2020 20:13,11331,0,1,0,1,1,232,229,1768,36.46341631,November,Thursday,20,Remote
11/25/2020 1:28,11270,0,1,0,1,0,224,219,1687,27.04220804,November,Wednesday,1,Remote
7/2/2020 11:12,6284,0,0,0,0,1,236,229,1515,16.9435093,July,Thursday,11,Remote
2/13/2020 21:19,1504,1,0,1,1,0,224,218,1847,56.01019224,February,Thursday,21,Remote
9/6/2022 7:54,33539,0,0,0,1,0,234,228,1963,78.48376543,September,Tuesday,7,Remote
9/15/2020 10:12,8851,0,0,1,0,1,223,219,1818,87.22140368,September,Tuesday,10,Remote
4/3/2023 12:31,40703,1,0,1,1,0,226,226,1949,29.07218862,April,Monday,12,Remote
8/7/2020 21:07,7531,1,0,1,0,0,232,227,1943,43.45695124,August,Friday,21,Remote
10/22/2022 18:53,35130,0,1,0,1,0,231,223,1692,36.05310461,October,Saturday,18,Remote
3/22/2021 14:57,15296,0,0,0,0,0,230,230,1586,14.4306458,March,Monday,14,Remote
12/20/2021 14:51,24645,1,0,1,0,1,222,215,1779,76.30018918,December,Monday,14,Remote
7/12/2023 14:55,44131,0,0,1,1,0,227,225,1717,82.77492665,July,Wednesday,14,Remote
7/20/2022 3:33,31889,0,0,0,1,0,232,223,1845,87.82666452,July,Wednesday,3,Remote
1/31/2020 17:15,1053,1,1,1,1,1,229,220,1721,89.46108282,January,Friday,17,Remote
4/2/2021 0:26,15652,0,0,0,1,0,230,228,1945,93.64598347,April,Friday,0,Remote
2/12/2023 22:32,39005,1,0,0,1,1,225,216,1525,39.59790593,February,Sunday,22,Remote
3/17/2022 12:28,27621,1,1,0,1,1,238,230,1642,79.9490839,March,Thursday,12,Remote
1/28/2023 3:24,38464,1,1,0,1,0,224,222,1877,15.11679732,January,Saturday,3,Remote
1/16/2020 4:25,521,1,1,0,1,0,220,216,1648,53.49384199,January,Thursday,4,Remote
10/15/2022 20:48,34893,1,0,0,1,1,226,217,1558,26.7486156,October,Saturday,20,Remote
6/22/2022 2:04,30928,1,1,1,1,0,229,220,1704,21.52075058,June,Wednesday,2,Remote
11/2/2023 17:10,48004,1,1,0,0,0,230,226,1630,81.74242936,November,Thursday,17,Remote
4/27/2023 14:00,41527,0,0,1,0,0,232,231,1575,61.73467105,April,Thursday,14,Remote
5/17/2022 1:58,29695,0,1,0,0,1,238,233,1586,59.32765321,May,Tuesday,1,Remote
4/30/2023 7:10,41620,0,1,1,1,0,229,228,1962,37.83497612,April,Sunday,7,Remote
5/14/2022 9:29,29603,1,1,1,0,1,234,234,1678,88.8230432,May,Saturday,9,Remote
7/4/2021 18:45,18863,1,0,0,0,0,235,226,1801,83.48194254,July,Sunday,18,Remote
12/24/2021 0:51,24762,1,0,0,1,0,231,226,1723,85.01227828,December,Friday,0,Remote
7/7/2020 4:44,6446,1,1,0,1,0,221,213,1934,74.0155457,July,Tuesday,4,Remote
5/12/2021 10:22,17036,0,0,1,1,1,224,216,1719,89.05557254,May,Wednesday,10,Remote
7/4/2021 13:50,18856,0,0,1,1,1,223,217,1955,63.74519371,July,Sunday,13,Remote
1/30/2020 20:13,1023,0,0,1,0,0,222,216,1994,25.01294579,January,Thursday,20,Remote
11/14/2020 6:52,10901,0,0,1,1,1,223,219,1553,25.398936,November,Saturday,6,Remote
3/19/2023 23:31,40205,1,0,0,1,0,228,219,1603,79.58889146,March,Sunday,23,Remote
2/4/2022 6:13,26208,1,0,0,0,1,222,214,1563,25.59525961,February,Friday,6,Remote
10/15/2023 2:45,47367,1,1,1,0,0,232,228,1688,76.78488116,October,Sunday,2,Remote
8/31/2023 4:12,45828,1,1,0,0,1,235,226,1507,26.03049291,August,Thursday,4,Remote
12/17/2021 18:10,24547,1,0,0,1,0,230,230,1759,62.37950908,December,Friday,18,Remote
3/3/2023 4:33,39630,0,1,0,1,0,229,220,1970,77.42863861,March,Friday,4,Remote
4/11/2023 19:33,40987,1,1,1,1,0,223,215,1777,44.5194555,April,Tuesday,19,Remote
12/31/2020 8:35,12513,0,1,1,1,0,227,220,1847,63.77859598,December,Thursday,8,Remote
11/3/2020 16:28,10538,0,0,1,1,1,233,226,1610,61.32092525,November,Tuesday,16,Remote
2/27/2020 2:47,1957,0,1,0,0,1,237,233,1761,27.65521582,February,Thursday,2,Remote
9/7/2021 13:51,21082,1,0,1,0,0,222,214,1759,97.16699296,September,Tuesday,13,Remote
3/6/2020 9:07,2240,0,0,1,1,0,225,221,1862,67.90462835,March,Friday,9,Remote
7/16/2020 18:36,6774,0,0,0,1,0,229,225,1649,53.06889001,July,Thursday,18,Remote
8/22/2022 6:58,33024,1,1,0,0,1,222,215,1756,27.80594992,August,Monday,6,Remote
7/4/2021 4:44,18843,0,0,1,1,1,233,229,1778,40.36143416,July,Sunday,4,Remote
12/12/2022 10:48,36865,1,1,0,0,0,232,230,1749,68.10166358,December,Monday,10,Remote
10/15/2023 9:45,47377,0,0,0,1,0,230,226,1993,59.83299259,October,Sunday,9,Remote
10/4/2021 13:24,22006,1,1,1,1,1,227,222,1715,62.58400279,October,Monday,13,Remote
6/11/2020 2:55,5553,0,1,0,1,0,228,223,1655,28.8394114,June,Thursday,2,Remote
1/15/2021 17:12,13039,1,1,1,0,0,221,217,1750,21.92735017,January,Friday,17,Remote
10/17/2022 1:32,34934,1,1,1,1,0,223,220,1846,71.57836766,October,Monday,1,Remote
5/8/2020 2:28,4388,1,0,1,0,1,237,236,1783,38.26620769,May,Friday,2,Remote
8/8/2022 7:17,32545,1,0,0,1,1,220,211,1501,38.26089957,August,Monday,7,Remote
8/28/2022 12:57,33238,0,0,0,1,1,238,230,1944,81.87420972,August,Sunday,12,Remote
2/4/2023 23:13,38732,0,0,0,0,1,224,219,1508,80.09493509,February,Saturday,23,Remote
1/10/2022 10:32,25358,1,0,1,0,0,227,220,1712,85.71242967,January,Monday,10,Remote
